27.81	-0.95007	0.042309	0.0092278	-0.050586	0.0092496	-0.049383	-0.9331	-0.17393		
27.91	-0.95	0.04462	0.0090519	-0.049741	0.0090771	-0.048543	-0.93362	-0.1714		
28.01	-0.94991	0.046924	0.008881	-0.048899	0.0089096	-0.047704	-0.93413	-0.16888		
28.11	-0.94983	0.04922	0.0087152	-0.048059	0.0087471	-0.046868	-0.93462	-0.16637		
28.21	-0.94973	0.051509	0.0085543	-0.047222	0.0085895	-0.046034	-0.93511	-0.16386		
28.31	-0.94963	0.053792	0.0083984	-0.046386	0.0084369	-0.045203	-0.93559	-0.16137		
28.41	-0.94953	0.056066	0.0082474	-0.045553	0.0082891	-0.044373	-0.93606	-0.15888		
28.51	-0.94941	0.058334	0.0081012	-0.044722	0.0081461	-0.043546	-0.93652	-0.1564		
28.61	-0.9493	0.060595	0.0079598	-0.043893	0.0080078	-0.042721	-0.93697	-0.15393		
28.71	-0.94917	0.062849	0.0078231	-0.043067	0.0078743	-0.041898	-0.93741	-0.15147		
28.81	-0.94904	0.065096	0.0076911	-0.042242	0.0077455	-0.041077	-0.93784	-0.14902		
28.91	-0.94891	0.067337	0.0075638	-0.04142	0.0076212	-0.040259	-0.93827	-0.14657		
29.01	-0.94877	0.06957	0.0074411	-0.0406	0.0075016	-0.039443	-0.93868	-0.14413		
29.11	-0.94862	0.071797	0.0073229	-0.039782	0.0073865	-0.038629	-0.93909	-0.1417		
29.21	-0.94847	0.074017	0.0072093	-0.038967	0.0072758	-0.037817	-0.93949	-0.13928		
29.31	-0.94831	0.07623	0.0071002	-0.038153	0.0071697	-0.037007	-0.93988	-0.13686		
29.41	-0.94815	0.078436	0.0069955	-0.037342	0.0070679	-0.036199	-0.94026	-0.13445		
29.51	-0.94798	0.080637	0.0068952	-0.036533	0.0069706	-0.035394	-0.94063	-0.13205		
29.61	-0.94781	0.08283	0.0067993	-0.035726	0.0068776	-0.034591	-0.941	-0.12966		
29.71	-0.94763	0.085017	0.0067077	-0.034922	0.0067888	-0.03379	-0.94135	-0.12727		
29.81	-0.94745	0.087198	0.0066204	-0.034119	0.0067043	-0.032991	-0.9417	-0.1249		
29.91	-0.94726	0.089372	0.0065373	-0.033319	0.0066241	-0.032194	-0.94204	-0.12253		
30	-0.94708	0.091324	0.0064661	-0.0326	0.0065554	-0.031479	-0.94234	-0.1204		
